actual,proposed
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,9.011155128479004
0.0,4.642128944396973
0.0,0.31476378440856934
0.0,3.9766557216644287
0.0,8.10015869140625
0.0,12.261088371276855
0.0,16.270414352416992
0.0,20.002538681030273
188.84799194335938,23.700965881347656
205.9004364013672,27.178550720214844
219.5424041748047,30.35105323791504
236.59483337402344,33.48072814941406
250.2367401123047,36.411293029785156
263.87872314453125,39.126163482666016
277.5206298828125,41.7080078125
291.16259765625,44.26799011230469
301.39404296875,46.58402633666992
304.80450439453125,48.394718170166016
304.80450439453125,49.66582489013672
301.39404296875,50.38812255859375
301.39404296875,50.73051452636719
301.39404296875,50.95029830932617
301.39404296875,51.0825080871582
301.39404296875,51.16455078125
297.9835205078125,51.05026626586914
297.9835205078125,50.91690444946289
294.57305908203125,50.66111373901367
287.7520751953125,50.143009185791016
284.34161376953125,49.60836410522461
274.11016845703125,48.724308013916016
263.87872314453125,47.76789855957031
0.0,46.582733154296875
0.0,26.423311233520508
0.0,11.354602813720703
0.0,0.08049061894416809
0.0,8.313806533813477
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,9.275580406188965
0.0,4.788132190704346
0.0,0.7308160066604614
0.0,6.043227672576904
0.0,11.394608497619629
0.0,16.76495361328125
193.2340545654297,21.468978881835938
237.5703582763672,27.070554733276367
268.26470947265625,32.54022216796875
295.54864501953125,37.81707763671875
322.83245849609375,42.959617614746094
346.70587158203125,47.851844787597656
370.5793151855469,52.56916046142578
394.4527282714844,57.22770309448242
404.6841735839844,61.099674224853516
408.0946960449219,64.08440399169922
418.3261413574219,66.4775161743164
435.3785095214844,68.99871063232422
438.7890319824219,70.9745864868164
442.1995544433594,72.5462646484375
452.4309997558594,74.14427947998047
459.2519226074219,75.60871887207031
469.4833679199219,77.1416244506836
472.8938903808594,78.55155944824219
469.4833679199219,79.3668212890625
466.0728454589844,79.7513427734375
0.0,79.67117309570312
0.0,59.56194305419922
0.0,44.6925163269043
0.0,33.69650650024414
0.0,25.476680755615234
0.0,19.276506423950195
0.0,14.518852233886719
0.0,10.634230613708496
0.0,7.29583215713501
0.0,4.4310808181762695
0.0,1.904286503791809
0.0,0.38147085905075073
0.0,2.337510585784912
0.0,3.754427671432495
0.0,5.076686859130859
0.0,6.334444999694824
0.0,7.546364784240723
0.0,8.725790977478027
0.0,9.968446731567383
0.0,11.18681812286377
0.0,12.220938682556152
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,12.780649185180664
0.0,12.00327205657959
0.0,11.523111343383789
0.0,10.840516090393066
0.0,10.171982765197754
0.0,9.468701362609863
0.0,8.85555648803711
0.0,8.115320205688477
0.0,7.419334888458252
0.0,6.597620010375977
0.0,5.843475341796875
0.0,5.056563377380371
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,11.791111946105957
0.0,7.416165351867676
0.0,2.76371431350708
0.0,2.0937576293945312
0.0,6.950377464294434
0.0,11.160479545593262
0.0,15.21728229522705
0.0,19.33723258972168
206.4216766357422,23.512683868408203
230.29510498046875,27.741609573364258
254.16851806640625,31.945697784423828
271.22088623046875,35.865474700927734
291.68377685546875,39.77518844604492
308.73626708984375,43.49047088623047
0.0,46.12856674194336
0.0,29.20999526977539
0.0,17.694704055786133
0.0,9.504077911376953
0.0,3.8534350395202637
0.0,0.0126495948061347
0.0,2.790468454360962
0.0,4.708926677703857
0.0,5.74595832824707
0.0,6.300329685211182
0.0,6.512810707092285
0.0,6.661683559417725
0.0,7.240314483642578
0.0,8.058737754821777
0.0,8.809287071228027
0.0,9.328453063964844
0.0,9.512895584106445
0.0,9.928619384765625
0.0,10.212051391601562
0.0,10.22802448272705
0.0,10.202719688415527
0.0,9.957405090332031
0.0,9.38548469543457
0.0,8.884955406188965
0.0,8.13486099243164
0.0,7.566712856292725
0.0,6.932705879211426
0.0,6.269546985626221
0.0,5.544609546661377
0.0,4.487415790557861
0.0,3.3708250522613525
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,10.90218448638916
0.0,9.313068389892578
0.0,7.661026954650879
0.0,6.6866607666015625
0.0,5.771631240844727
0.0,4.694784641265869
0.0,3.01633620262146
0.0,1.2607675790786743
0.0,3.047537326812744
0.0,4.360538482666016
0.0,4.83899450302124
0.0,4.757638931274414
0.0,4.0548624992370605
0.0,5.436776161193848
0.0,6.000858306884766
0.0,5.741627216339111
0.0,5.147833347320557
0.0,4.22198486328125
0.0,2.855637311935425
0.0,3.550027370452881
0.0,3.3966610431671143
0.0,2.7299742698669434
0.0,1.4026044607162476
0.0,0.03029160015285015
0.0,0.9005707502365112
0.0,0.9557493925094604
0.0,0.4915813207626343
0.0,0.2365744709968567
0.0,1.2290955781936646
0.0,2.079498291015625
0.0,3.751218557357788
0.0,4.394978046417236
0.0,4.160730838775635
0.0,3.6425702571868896
0.0,2.701817750930786
0.0,5.658993721008301
0.0,7.237161636352539
0.0,7.451273441314697
0.0,6.81085205078125
0.0,5.357536315917969
0.0,5.435196399688721
0.0,4.5562849044799805
0.0,2.9913549423217773
0.0,1.4031131267547607
0.0,0.5467437505722046
0.0,0.9431979656219482
0.0,1.447417140007019
0.0,1.1443759202957153
0.0,0.34194448590278625
0.0,0.6350764632225037
0.0,0.46377262473106384
0.0,0.4792846441268921
0.0,0.13813896477222443
0.0,1.2873525619506836
0.0,2.8768258094787598
0.0,3.029085636138916
0.0,3.583691358566284
0.0,4.324972152709961
0.0,5.6337809562683105
0.0,7.144806385040283
0.0,8.781265258789062
0.0,8.873490333557129
0.0,9.252619743347168
0.0,9.796393394470215
0.0,10.47734546661377
0.0,11.442995071411133
0.0,11.6738862991333
0.0,12.278820991516113
0.0,12.943732261657715
0.0,13.611076354980469
0.0,14.408180236816406
0.0,13.743900299072266
0.0,13.697644233703613
0.0,13.925934791564941
0.0,14.350544929504395
0.0,14.787613868713379
0.0,13.542624473571777
0.0,12.996389389038086
0.0,12.969855308532715
0.0,13.294724464416504
0.0,13.891242980957031
0.0,14.682229042053223
0.0,14.389347076416016
0.0,14.575994491577148
0.0,15.014106750488281
0.0,15.4330472946167
0.0,16.08818817138672
0.0,12.924142837524414
0.0,10.61301040649414
0.0,9.041532516479492
0.0,7.936943054199219
0.0,7.005620002746582
0.0,1.4495075941085815
0.0,2.1928582191467285
0.0,4.245571136474609
0.0,5.384226322174072
0.0,5.504244327545166
0.0,5.077734470367432
0.0,7.173207759857178
0.0,7.887651443481445
0.0,7.26500129699707
0.0,6.782106876373291
0.0,5.89663028717041
0.0,7.833087921142578
0.0,8.338923454284668
0.0,8.665401458740234
0.0,8.2025785446167
0.0,7.2877726554870605
0.0,10.017807006835938
0.0,11.521912574768066
0.0,11.683405876159668
0.0,11.280336380004883
0.0,10.380301475524902
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,12.625457763671875
0.0,0.0
0.0,0.0
0.0,0.0
0.0,12.012103080749512
0.0,11.7811279296875
0.0,11.205415725708008
0.0,10.918536186218262
0.0,10.621882438659668
0.0,10.22169017791748
0.0,9.384812355041504
0.0,9.09616756439209
0.0,8.991320610046387
0.0,9.642382621765137
0.0,10.273911476135254
0.0,10.747544288635254
0.0,10.869929313659668
0.0,11.465209007263184
0.0,11.893125534057617
0.0,12.20174503326416
0.0,11.625448226928711
0.0,11.316139221191406
0.0,12.212503433227539
0.0,12.439087867736816
0.0,12.433531761169434
0.0,12.529081344604492
0.0,12.259235382080078
0.0,0.0
0.0,0.0
0.0,12.618268013000488
0.0,12.07144832611084
0.0,11.322261810302734
0.0,9.773816108703613
0.0,8.115360260009766
0.0,6.64555025100708
0.0,4.940503120422363
0.0,2.8244612216949463
0.0,0.9049098491668701
0.0,0.4108858108520508
0.0,0.2819133996963501
0.0,1.0925673246383667
0.0,1.9878495931625366
0.0,3.263688325881958
0.0,4.372035503387451
0.0,5.917628288269043
0.0,7.8026909828186035
0.0,9.957672119140625
0.0,11.815398216247559
0.0,13.225993156433105
0.0,15.031768798828125
0.0,16.44793128967285
0.0,18.312835693359375
0.0,19.94367027282715
0.0,18.678882598876953
0.0,18.26555633544922
0.0,18.40925407409668
0.0,18.625370025634766
0.0,18.725549697875977
0.0,19.09711265563965
0.0,17.994712829589844
0.0,17.233320236206055
0.0,16.441455841064453
0.0,16.009384155273438
0.0,15.452686309814453
0.0,15.899723052978516
0.0,16.21903419494629
0.0,16.447114944458008
0.0,16.91019630432129
0.0,17.160228729248047
0.0,18.499637603759766
0.0,19.376588821411133
0.0,19.780847549438477
0.0,20.475788116455078
0.0,21.166751861572266
0.0,20.73758316040039
0.0,21.005922317504883
0.0,21.010316848754883
0.0,21.314050674438477
0.0,21.450496673583984
0.0,21.299699783325195
0.0,19.016677856445312
0.0,17.220293045043945
0.0,16.320499420166016
0.0,15.568947792053223
0.0,15.032125473022461
0.0,16.026647567749023
0.0,16.821813583374023
0.0,16.73271369934082
0.0,16.335948944091797
0.0,16.268531799316406
0.0,14.801742553710938
0.0,13.61477279663086
0.0,12.6015625
0.0,12.26162338256836
0.0,11.909605979919434
0.0,11.132946968078613
0.0,10.138496398925781
0.0,9.6471586227417
0.0,9.02159595489502
0.0,8.16097640991211
0.0,6.941361427307129
0.0,5.2779622077941895
0.0,3.951380729675293
0.0,2.564899444580078
0.0,1.5206971168518066
0.0,1.1599026918411255
0.0,0.013951883651316166
0.0,0.715732991695404
0.0,1.4916954040527344
0.0,1.9349818229675293
0.0,1.9769247770309448
0.0,2.0004475116729736
0.0,2.2919394969940186
0.0,2.9130237102508545
0.0,3.9591257572174072
0.0,4.897714614868164
0.0,5.801191806793213
0.0,7.32405948638916
0.0,8.742546081542969
0.0,10.49755859375
0.0,12.132633209228516
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,12.709712028503418
0.0,11.561718940734863
0.0,10.025178909301758
0.0,7.552020072937012
0.0,4.732983112335205
0.0,2.1569666862487793
0.0,0.9030399322509766
0.0,3.792937755584717
0.0,7.886658191680908
0.0,11.486891746520996
0.0,14.459644317626953
0.0,16.815120697021484
0.0,18.8356990814209
0.0,20.617053985595703
0.0,23.047992706298828
0.0,24.57415199279785
0.0,25.66426658630371
0.0,26.44291877746582
0.0,26.724079132080078
0.0,26.9467716217041
0.0,26.795181274414062
0.0,26.107616424560547
0.0,25.447010040283203
0.0,24.805667877197266
0.0,23.374975204467773
0.0,22.08051300048828
0.0,21.05206298828125
0.0,20.38232421875
0.0,19.878036499023438
0.0,18.066804885864258
0.0,16.632564544677734
0.0,15.814461708068848
0.0,15.435449600219727
0.0,15.073932647705078
0.0,13.296481132507324
0.0,11.925642013549805
0.0,11.011256217956543
0.0,10.498140335083008
0.0,10.29761791229248
0.0,10.385133743286133
0.0,10.794496536254883
0.0,11.086898803710938
0.0,11.295757293701172
0.0,11.509693145751953
0.0,11.76388168334961
0.0,11.471394538879395
0.0,11.298531532287598
0.0,11.009492874145508
0.0,10.702232360839844
0.0,10.482760429382324
0.0,10.220138549804688
0.0,9.903036117553711
0.0,9.345619201660156
0.0,8.616554260253906
0.0,7.894401550292969
0.0,5.1988911628723145
0.0,2.9777960777282715
0.0,1.2875624895095825
0.0,0.22073295712471008
0.0,1.4180986881256104
0.0,2.261239767074585
0.0,4.522544860839844
0.0,5.9382643699646
0.0,7.002950191497803
0.0,7.905772686004639
0.0,8.422689437866211
0.0,10.31828498840332
0.0,11.570025444030762
0.0,12.624836921691895
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,11.376884460449219
0.0,8.964553833007812
0.0,6.704622745513916
0.0,6.2890095710754395
0.0,5.346073150634766
0.0,4.1701979637146
0.0,2.6841115951538086
0.0,0.9498573541641235
0.0,1.40990149974823
0.0,1.0841871500015259
0.0,0.3082532584667206
0.0,0.7799738049507141
0.0,2.259931802749634
0.0,3.789095401763916
0.0,5.284064769744873
0.0,6.678835868835449
0.0,8.069258689880371
0.0,9.533077239990234
0.0,10.120566368103027
0.0,10.638459205627441
0.0,11.121819496154785
0.0,11.632575035095215
0.0,11.982218742370605
0.0,12.179924964904785
0.0,11.114130973815918
0.0,10.56331729888916
0.0,10.222545623779297
0.0,9.907247543334961
0.0,9.769865036010742
0.0,8.892114639282227
0.0,8.454282760620117
0.0,8.321399688720703
0.0,8.323312759399414
0.0,8.477746963500977
0.0,7.667020797729492
0.0,7.202649116516113
0.0,6.939174175262451
0.0,6.955140113830566
0.0,7.128400802612305
0.0,6.41260290145874
0.0,6.084115028381348
0.0,5.820512294769287
0.0,5.741676330566406
0.0,5.653436660766602
0.0,5.534073829650879
0.0,4.340424060821533
0.0,3.45459246635437
0.0,3.030447483062744
0.0,2.995166540145874
0.0,3.14752197265625
0.0,3.201887607574463
0.0,3.4705541133880615
0.0,4.164379119873047
0.0,4.781697750091553
0.0,5.232639312744141
0.0,4.677239418029785
0.0,4.294489860534668
0.0,4.019585132598877
0.0,3.845367193222046
0.0,3.73445725440979
0.0,3.6225922107696533
0.0,2.619723320007324
0.0,2.100619077682495
0.0,1.9174914360046387
0.0,1.884576678276062
0.0,2.0236005783081055
0.0,0.3544275164604187
0.0,0.8278391361236572
0.0,1.4424378871917725
0.0,1.590586543083191
0.0,1.609788417816162
0.0,2.3174490928649902
0.0,2.6427297592163086
0.0,2.7597086429595947
0.0,2.707390308380127
0.0,2.968311309814453
0.0,3.3478617668151855
0.0,3.5125246047973633
0.0,3.559080123901367
0.0,3.795267105102539
0.0,4.232383728027344
0.0,5.3154754638671875
0.0,6.419969081878662
0.0,7.43984317779541
0.0,8.37828254699707
0.0,9.177989959716797
0.0,9.837546348571777
0.0,12.622957229614258
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,10.327807426452637
0.0,7.687849998474121
0.0,6.082361698150635
0.0,4.670424461364746
0.0,3.241502046585083
0.0,1.7470993995666504
0.0,0.08435652405023575
0.0,1.4833728075027466
0.0,0.6315451860427856
0.0,0.5715288519859314
0.0,1.064071536064148
0.0,1.8466827869415283
0.0,2.955418348312378
0.0,2.5104546546936035
0.0,2.6395046710968018
0.0,3.055882692337036
0.0,3.778707504272461
0.0,4.659244060516357
0.0,4.647071838378906
0.0,4.8997111320495605
0.0,5.196679592132568
0.0,5.483595371246338
0.0,6.012720108032227
0.0,5.537328243255615
0.0,5.140870571136475
0.0,4.707156181335449
0.0,4.4311842918396
0.0,4.452908515930176
0.0,4.686916828155518
0.0,3.656930685043335
0.0,3.159231185913086
0.0,3.0415637493133545
0.0,3.2149784564971924
0.0,3.6158924102783203
0.0,2.197465181350708
0.0,1.5696178674697876
0.0,1.4139846563339233
0.0,1.3028180599212646
0.0,1.414757251739502
0.0,0.7589321732521057
0.0,2.209805488586426
0.0,2.7782108783721924
0.0,2.8520097732543945
0.0,2.865198850631714
0.0,5.020654201507568
0.0,6.317354679107666
0.0,7.173346519470215
0.0,7.595099449157715
0.0,7.524048328399658
0.0,7.242805004119873
0.0,7.737514495849609
0.0,7.9894633293151855
0.0,8.138221740722656
0.0,8.041570663452148
0.0,7.506436824798584
0.0,7.49082612991333
0.0,7.137022018432617
0.0,7.185969352722168
0.0,7.46582555770874
0.0,7.7085113525390625
0.0,9.725879669189453
0.0,10.875631332397461
0.0,11.536518096923828
0.0,11.857260704040527
0.0,12.03827953338623
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,11.858187675476074
0.0,10.429459571838379
0.0,9.116021156311035
0.0,7.551133632659912
0.0,5.674937725067139
0.0,5.073995590209961
0.0,3.887472629547119
0.0,2.466339349746704
0.0,0.9137104749679565
0.0,0.7708350419998169
0.0,2.8483662605285645
0.0,3.8078372478485107
0.0,5.051168441772461
0.0,6.665423393249512
0.0,8.359764099121094
0.0,10.130990028381348
0.0,10.944073677062988
0.0,11.842875480651855
0.0,12.636040687561035
0.0,13.502152442932129
0.0,14.439557075500488
0.0,14.403873443603516
0.0,14.715641021728516
0.0,15.3139009475708
0.0,16.11721420288086
0.0,17.105449676513672
0.0,17.042173385620117
0.0,17.224924087524414
0.0,17.731645584106445
0.0,18.618602752685547
0.0,19.79705047607422
184.16587829589844,20.829679489135742
0.0,21.3156681060791
0.0,21.648717880249023
0.0,21.872194290161133
0.0,22.333086013793945
0.0,22.81526756286621
0.0,21.836668014526367
0.0,21.30974006652832
0.0,21.105424880981445
0.0,21.150651931762695
0.0,21.08160400390625
0.0,19.074377059936523
0.0,17.703386306762695
0.0,16.914213180541992
0.0,16.540616989135742
0.0,16.5208740234375
0.0,15.234335899353027
0.0,14.600469589233398
0.0,14.284294128417969
0.0,14.19627857208252
0.0,14.64481258392334
0.0,15.285993576049805
0.0,14.448202133178711
0.0,14.868371963500977
0.0,15.478023529052734
0.0,16.237518310546875
184.16580200195312,16.914743423461914
187.57603454589844,16.914276123046875
0.0,17.33169174194336
0.0,17.569461822509766
0.0,17.845674514770508
0.0,18.2198486328125
0.0,18.136842727661133
0.0,18.549272537231445
0.0,19.14341926574707
0.0,19.719457626342773
0.0,20.268970489501953
0.0,20.360414505004883
0.0,20.492965698242188
0.0,20.687265396118164
0.0,21.061614990234375
0.0,21.55767059326172
0.0,20.334266662597656
0.0,19.4732608795166
0.0,18.843332290649414
0.0,18.41606330871582
0.0,18.36583137512207
0.0,18.22429084777832
0.0,17.272178649902344
0.0,16.736175537109375
0.0,16.468664169311523
0.0,16.765846252441406
0.0,16.859071731567383
0.0,16.201902389526367
0.0,15.715204238891602
0.0,15.34997844696045
0.0,15.249499320983887
0.0,15.149550437927246
0.0,14.358518600463867
0.0,13.981196403503418
0.0,14.097265243530273
0.0,14.357016563415527
0.0,14.569818496704102
0.0,15.081636428833008
0.0,14.249617576599121
0.0,13.755555152893066
0.0,13.496781349182129
0.0,13.244745254516602
0.0,13.066351890563965
0.0,12.68635082244873
0.0,12.62165355682373
0.0,12.620007514953613
0.0,12.89493465423584
0.0,13.335511207580566
0.0,13.446880340576172
0.0,13.382315635681152
0.0,13.368260383605957
0.0,13.502725601196289
0.0,13.56600284576416
0.0,13.064065933227539
0.0,12.995695114135742
0.0,13.026402473449707
0.0,13.123164176940918
0.0,13.304534912109375
